train_id,train_name,journey_date,station_no,station_code,station_name,distance_km,scheduled_time,delay_minutes,actual_time,source
12805,Janmabhoomi Express,2026-08-20,11,EE,Eluru,291,2026-08-20 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,12,NZD,Nuzvid,309,2026-08-20 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,13,BZA,Vijayawada Jn,350,2026-08-20 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,14,TEL,Tenali Jn,382,2026-08-20 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,15,GNT,Guntur Jn,407,2026-08-20 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,16,SAP,Sattenapalle,450,2026-08-20 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,17,PGRL,Piduguralla,480,2026-08-20 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,18,NDKD,Nadikode,502,2026-08-20 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,19,MRGA,Miryalaguda,541,2026-08-20 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,20,NLDA,Nalgonda,578,2026-08-20 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,21,RMNP,Ramannapet,613,2026-08-20 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,22,CHZ,Charlapalli,676,2026-08-20 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,23,SC,Secunderabad Jn,688,2026-08-20 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,24,BMT,Begumpet,693,2026-08-20 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-20,25,LPI,Lingampalli,711,2026-08-20 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,1,VSKP,Visakhapatnam Jn,0,2026-08-21 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,2,DVD,Duvvada,18,2026-08-21 06:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,3,AKP,Anakapalle,33,2026-08-21 06:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,4,YLM,Elamanchili,57,2026-08-21 07:13:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,5,TUNI,Tuni,97,2026-08-21 07:38:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,6,ANV,Annavaram,114,2026-08-21 07:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,7,SLO,Samalkot Jn,151,2026-08-21 08:33:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,8,APT,Anaparti,177,2026-08-21 08:49:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,9,RJY,Rajahmundry,201,2026-08-21 09:18:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,10,TDD,Tadepalligudem,243,2026-08-21 10:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,11,EE,Eluru,291,2026-08-21 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,12,NZD,Nuzvid,309,2026-08-21 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,13,BZA,Vijayawada Jn,350,2026-08-21 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,14,TEL,Tenali Jn,382,2026-08-21 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,15,GNT,Guntur Jn,407,2026-08-21 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,16,SAP,Sattenapalle,450,2026-08-21 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,17,PGRL,Piduguralla,480,2026-08-21 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,18,NDKD,Nadikode,502,2026-08-21 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,19,MRGA,Miryalaguda,541,2026-08-21 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,20,NLDA,Nalgonda,578,2026-08-21 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,21,RMNP,Ramannapet,613,2026-08-21 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,22,CHZ,Charlapalli,676,2026-08-21 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,23,SC,Secunderabad Jn,688,2026-08-21 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,24,BMT,Begumpet,693,2026-08-21 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-21,25,LPI,Lingampalli,711,2026-08-21 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,1,VSKP,Visakhapatnam Jn,0,2026-08-22 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,2,DVD,Duvvada,18,2026-08-22 06:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,3,AKP,Anakapalle,33,2026-08-22 06:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,4,YLM,Elamanchili,57,2026-08-22 07:13:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,5,TUNI,Tuni,97,2026-08-22 07:38:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,6,ANV,Annavaram,114,2026-08-22 07:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,7,SLO,Samalkot Jn,151,2026-08-22 08:33:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,8,APT,Anaparti,177,2026-08-22 08:49:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,9,RJY,Rajahmundry,201,2026-08-22 09:18:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,10,TDD,Tadepalligudem,243,2026-08-22 10:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,11,EE,Eluru,291,2026-08-22 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,12,NZD,Nuzvid,309,2026-08-22 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,13,BZA,Vijayawada Jn,350,2026-08-22 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,14,TEL,Tenali Jn,382,2026-08-22 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,15,GNT,Guntur Jn,407,2026-08-22 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,16,SAP,Sattenapalle,450,2026-08-22 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,17,PGRL,Piduguralla,480,2026-08-22 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,18,NDKD,Nadikode,502,2026-08-22 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,19,MRGA,Miryalaguda,541,2026-08-22 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,20,NLDA,Nalgonda,578,2026-08-22 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,21,RMNP,Ramannapet,613,2026-08-22 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,22,CHZ,Charlapalli,676,2026-08-22 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,23,SC,Secunderabad Jn,688,2026-08-22 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,24,BMT,Begumpet,693,2026-08-22 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-22,25,LPI,Lingampalli,711,2026-08-22 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,1,VSKP,Visakhapatnam Jn,0,2026-08-23 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,2,DVD,Duvvada,18,2026-08-23 06:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,3,AKP,Anakapalle,33,2026-08-23 06:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,4,YLM,Elamanchili,57,2026-08-23 07:13:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,5,TUNI,Tuni,97,2026-08-23 07:38:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,6,ANV,Annavaram,114,2026-08-23 07:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,7,SLO,Samalkot Jn,151,2026-08-23 08:33:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,8,APT,Anaparti,177,2026-08-23 08:49:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,9,RJY,Rajahmundry,201,2026-08-23 09:18:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,10,TDD,Tadepalligudem,243,2026-08-23 10:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,11,EE,Eluru,291,2026-08-23 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,12,NZD,Nuzvid,309,2026-08-23 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,13,BZA,Vijayawada Jn,350,2026-08-23 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,14,TEL,Tenali Jn,382,2026-08-23 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,15,GNT,Guntur Jn,407,2026-08-23 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,16,SAP,Sattenapalle,450,2026-08-23 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,17,PGRL,Piduguralla,480,2026-08-23 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,18,NDKD,Nadikode,502,2026-08-23 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,19,MRGA,Miryalaguda,541,2026-08-23 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,20,NLDA,Nalgonda,578,2026-08-23 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,21,RMNP,Ramannapet,613,2026-08-23 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,22,CHZ,Charlapalli,676,2026-08-23 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,23,SC,Secunderabad Jn,688,2026-08-23 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,24,BMT,Begumpet,693,2026-08-23 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-23,25,LPI,Lingampalli,711,2026-08-23 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,1,VSKP,Visakhapatnam Jn,0,2026-08-24 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,2,DVD,Duvvada,18,2026-08-24 06:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,3,AKP,Anakapalle,33,2026-08-24 06:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,4,YLM,Elamanchili,57,2026-08-24 07:13:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,5,TUNI,Tuni,97,2026-08-24 07:38:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,6,ANV,Annavaram,114,2026-08-24 07:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,7,SLO,Samalkot Jn,151,2026-08-24 08:33:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,8,APT,Anaparti,177,2026-08-24 08:49:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,9,RJY,Rajahmundry,201,2026-08-24 09:18:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,10,TDD,Tadepalligudem,243,2026-08-24 10:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,11,EE,Eluru,291,2026-08-24 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,12,NZD,Nuzvid,309,2026-08-24 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,13,BZA,Vijayawada Jn,350,2026-08-24 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,14,TEL,Tenali Jn,382,2026-08-24 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,15,GNT,Guntur Jn,407,2026-08-24 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,16,SAP,Sattenapalle,450,2026-08-24 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,17,PGRL,Piduguralla,480,2026-08-24 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,18,NDKD,Nadikode,502,2026-08-24 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,19,MRGA,Miryalaguda,541,2026-08-24 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,20,NLDA,Nalgonda,578,2026-08-24 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,21,RMNP,Ramannapet,613,2026-08-24 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,22,CHZ,Charlapalli,676,2026-08-24 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,23,SC,Secunderabad Jn,688,2026-08-24 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,24,BMT,Begumpet,693,2026-08-24 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-24,25,LPI,Lingampalli,711,2026-08-24 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,1,VSKP,Visakhapatnam Jn,0,2026-08-25 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,2,DVD,Duvvada,18,2026-08-25 06:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,3,AKP,Anakapalle,33,2026-08-25 06:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,4,YLM,Elamanchili,57,2026-08-25 07:13:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,5,TUNI,Tuni,97,2026-08-25 07:38:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,6,ANV,Annavaram,114,2026-08-25 07:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,7,SLO,Samalkot Jn,151,2026-08-25 08:33:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,8,APT,Anaparti,177,2026-08-25 08:49:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,9,RJY,Rajahmundry,201,2026-08-25 09:18:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,10,TDD,Tadepalligudem,243,2026-08-25 10:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,11,EE,Eluru,291,2026-08-25 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,12,NZD,Nuzvid,309,2026-08-25 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,13,BZA,Vijayawada Jn,350,2026-08-25 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,14,TEL,Tenali Jn,382,2026-08-25 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,15,GNT,Guntur Jn,407,2026-08-25 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,16,SAP,Sattenapalle,450,2026-08-25 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,17,PGRL,Piduguralla,480,2026-08-25 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,18,NDKD,Nadikode,502,2026-08-25 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,19,MRGA,Miryalaguda,541,2026-08-25 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,20,NLDA,Nalgonda,578,2026-08-25 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,21,RMNP,Ramannapet,613,2026-08-25 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,22,CHZ,Charlapalli,676,2026-08-25 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,23,SC,Secunderabad Jn,688,2026-08-25 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,24,BMT,Begumpet,693,2026-08-25 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-25,25,LPI,Lingampalli,711,2026-08-25 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,1,VSKP,Visakhapatnam Jn,0,2026-08-26 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,2,DVD,Duvvada,18,2026-08-26 06:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,3,AKP,Anakapalle,33,2026-08-26 06:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,4,YLM,Elamanchili,57,2026-08-26 07:13:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,5,TUNI,Tuni,97,2026-08-26 07:38:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,6,ANV,Annavaram,114,2026-08-26 07:58:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,7,SLO,Samalkot Jn,151,2026-08-26 08:33:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,8,APT,Anaparti,177,2026-08-26 08:49:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,9,RJY,Rajahmundry,201,2026-08-26 09:18:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,10,TDD,Tadepalligudem,243,2026-08-26 10:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,11,EE,Eluru,291,2026-08-26 10:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,12,NZD,Nuzvid,309,2026-08-26 11:03:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,13,BZA,Vijayawada Jn,350,2026-08-26 12:02:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,14,TEL,Tenali Jn,382,2026-08-26 12:45:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,15,GNT,Guntur Jn,407,2026-08-26 13:10:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,16,SAP,Sattenapalle,450,2026-08-26 13:56:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,17,PGRL,Piduguralla,480,2026-08-26 14:22:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,18,NDKD,Nadikode,502,2026-08-26 14:43:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,19,MRGA,Miryalaguda,541,2026-08-26 15:12:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,20,NLDA,Nalgonda,578,2026-08-26 15:42:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,21,RMNP,Ramannapet,613,2026-08-26 16:14:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,22,CHZ,Charlapalli,676,2026-08-26 18:05:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,23,SC,Secunderabad Jn,688,2026-08-26 18:25:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,24,BMT,Begumpet,693,2026-08-26 18:41:00.000000,,,real
12805,Janmabhoomi Express,2026-08-26,25,LPI,Lingampalli,711,2026-08-26 19:15:00.000000,,,real
12805,Janmabhoomi Express,2026-08-27,1,VSKP,Visakhapatnam Jn,0,2026-08-27 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-27,2,DVD,Duvvada,18,2026-08-27 06:43:00.000000,5.0,2026-08-27 06:48:00.000000,real
12805,Janmabhoomi Express,2026-08-27,3,AKP,Anakapalle,33,2026-08-27 06:58:00.000000,2.0,2026-08-27 07:00:00.000000,real
12805,Janmabhoomi Express,2026-08-27,4,YLM,Elamanchili,57,2026-08-27 07:13:00.000000,20.0,2026-08-27 07:33:00.000000,real
12805,Janmabhoomi Express,2026-08-27,5,TUNI,Tuni,97,2026-08-27 07:38:00.000000,25.0,2026-08-27 08:03:00.000000,real
12805,Janmabhoomi Express,2026-08-27,6,ANV,Annavaram,114,2026-08-27 07:58:00.000000,22.0,2026-08-27 08:20:00.000000,real
12805,Janmabhoomi Express,2026-08-27,7,SLO,Samalkot Jn,151,2026-08-27 08:33:00.000000,16.0,2026-08-27 08:49:00.000000,real
12805,Janmabhoomi Express,2026-08-27,8,APT,Anaparti,177,2026-08-27 08:49:00.000000,22.0,2026-08-27 09:11:00.000000,real
12805,Janmabhoomi Express,2026-08-27,9,RJY,Rajahmundry,201,2026-08-27 09:18:00.000000,21.0,2026-08-27 09:39:00.000000,real
12805,Janmabhoomi Express,2026-08-27,10,TDD,Tadepalligudem,243,2026-08-27 10:03:00.000000,23.0,2026-08-27 10:26:00.000000,real
12805,Janmabhoomi Express,2026-08-27,11,EE,Eluru,291,2026-08-27 10:43:00.000000,19.0,2026-08-27 11:02:00.000000,real
12805,Janmabhoomi Express,2026-08-27,12,NZD,Nuzvid,309,2026-08-27 11:03:00.000000,11.0,2026-08-27 11:14:00.000000,real
12805,Janmabhoomi Express,2026-08-27,13,BZA,Vijayawada Jn,350,2026-08-27 12:02:00.000000,0.0,2026-08-27 12:02:00.000000,real
12805,Janmabhoomi Express,2026-08-27,14,TEL,Tenali Jn,382,2026-08-27 12:45:00.000000,0.0,2026-08-27 12:45:00.000000,real
12805,Janmabhoomi Express,2026-08-27,15,GNT,Guntur Jn,407,2026-08-27 13:10:00.000000,0.0,2026-08-27 13:10:00.000000,real
12805,Janmabhoomi Express,2026-08-27,16,SAP,Sattenapalle,450,2026-08-27 13:56:00.000000,0.0,2026-08-27 13:56:00.000000,real
12805,Janmabhoomi Express,2026-08-27,17,PGRL,Piduguralla,480,2026-08-27 14:22:00.000000,0.0,2026-08-27 14:22:00.000000,real
12805,Janmabhoomi Express,2026-08-27,18,NDKD,Nadikode,502,2026-08-27 14:43:00.000000,0.0,2026-08-27 14:43:00.000000,real
12805,Janmabhoomi Express,2026-08-27,19,MRGA,Miryalaguda,541,2026-08-27 15:12:00.000000,0.0,2026-08-27 15:12:00.000000,real
12805,Janmabhoomi Express,2026-08-27,20,NLDA,Nalgonda,578,2026-08-27 15:42:00.000000,0.0,2026-08-27 15:42:00.000000,real
12805,Janmabhoomi Express,2026-08-27,21,RMNP,Ramannapet,613,2026-08-27 16:14:00.000000,0.0,2026-08-27 16:14:00.000000,real
12805,Janmabhoomi Express,2026-08-27,22,CHZ,Charlapalli,676,2026-08-27 18:05:00.000000,0.0,2026-08-27 18:05:00.000000,real
12805,Janmabhoomi Express,2026-08-27,23,SC,Secunderabad Jn,688,2026-08-27 18:25:00.000000,0.0,2026-08-27 18:25:00.000000,real
12805,Janmabhoomi Express,2026-08-27,24,BMT,Begumpet,693,2026-08-27 18:41:00.000000,0.0,2026-08-27 18:41:00.000000,real
12805,Janmabhoomi Express,2026-08-27,25,LPI,Lingampalli,711,2026-08-27 19:15:00.000000,0.0,2026-08-27 19:15:00.000000,real
12805,Janmabhoomi Express,2026-08-28,1,VSKP,Visakhapatnam Jn,0,2026-08-28 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-28,2,DVD,Duvvada,18,2026-08-28 06:43:00.000000,0.0,2026-08-28 06:43:00.000000,real
12805,Janmabhoomi Express,2026-08-28,3,AKP,Anakapalle,33,2026-08-28 06:58:00.000000,0.0,2026-08-28 06:58:00.000000,real
12805,Janmabhoomi Express,2026-08-28,4,YLM,Elamanchili,57,2026-08-28 07:13:00.000000,0.0,2026-08-28 07:13:00.000000,real
12805,Janmabhoomi Express,2026-08-28,5,TUNI,Tuni,97,2026-08-28 07:38:00.000000,0.0,2026-08-28 07:38:00.000000,real
12805,Janmabhoomi Express,2026-08-28,6,ANV,Annavaram,114,2026-08-28 07:58:00.000000,0.0,2026-08-28 07:58:00.000000,real
12805,Janmabhoomi Express,2026-08-28,7,SLO,Samalkot Jn,151,2026-08-28 08:33:00.000000,0.0,2026-08-28 08:33:00.000000,real
12805,Janmabhoomi Express,2026-08-28,8,APT,Anaparti,177,2026-08-28 08:49:00.000000,0.0,2026-08-28 08:49:00.000000,real
12805,Janmabhoomi Express,2026-08-28,9,RJY,Rajahmundry,201,2026-08-28 09:18:00.000000,0.0,2026-08-28 09:18:00.000000,real
12805,Janmabhoomi Express,2026-08-28,10,TDD,Tadepalligudem,243,2026-08-28 10:03:00.000000,0.0,2026-08-28 10:03:00.000000,real
12805,Janmabhoomi Express,2026-08-28,11,EE,Eluru,291,2026-08-28 10:43:00.000000,0.0,2026-08-28 10:43:00.000000,real
12805,Janmabhoomi Express,2026-08-28,12,NZD,Nuzvid,309,2026-08-28 11:03:00.000000,0.0,2026-08-28 11:03:00.000000,real
12805,Janmabhoomi Express,2026-08-28,13,BZA,Vijayawada Jn,350,2026-08-28 12:02:00.000000,0.0,2026-08-28 12:02:00.000000,real
12805,Janmabhoomi Express,2026-08-28,14,TEL,Tenali Jn,382,2026-08-28 12:45:00.000000,0.0,2026-08-28 12:45:00.000000,real
12805,Janmabhoomi Express,2026-08-28,15,GNT,Guntur Jn,407,2026-08-28 13:10:00.000000,0.0,2026-08-28 13:10:00.000000,real
12805,Janmabhoomi Express,2026-08-28,16,SAP,Sattenapalle,450,2026-08-28 13:56:00.000000,0.0,2026-08-28 13:56:00.000000,real
12805,Janmabhoomi Express,2026-08-28,17,PGRL,Piduguralla,480,2026-08-28 14:22:00.000000,0.0,2026-08-28 14:22:00.000000,real
12805,Janmabhoomi Express,2026-08-28,18,NDKD,Nadikode,502,2026-08-28 14:43:00.000000,0.0,2026-08-28 14:43:00.000000,real
12805,Janmabhoomi Express,2026-08-28,19,MRGA,Miryalaguda,541,2026-08-28 15:12:00.000000,0.0,2026-08-28 15:12:00.000000,real
12805,Janmabhoomi Express,2026-08-28,20,NLDA,Nalgonda,578,2026-08-28 15:42:00.000000,0.0,2026-08-28 15:42:00.000000,real
12805,Janmabhoomi Express,2026-08-28,21,RMNP,Ramannapet,613,2026-08-28 16:14:00.000000,0.0,2026-08-28 16:14:00.000000,real
12805,Janmabhoomi Express,2026-08-28,22,CHZ,Charlapalli,676,2026-08-28 18:05:00.000000,0.0,2026-08-28 18:05:00.000000,real
12805,Janmabhoomi Express,2026-08-28,23,SC,Secunderabad Jn,688,2026-08-28 18:25:00.000000,0.0,2026-08-28 18:25:00.000000,real
12805,Janmabhoomi Express,2026-08-28,24,BMT,Begumpet,693,2026-08-28 18:41:00.000000,0.0,2026-08-28 18:41:00.000000,real
12805,Janmabhoomi Express,2026-08-28,25,LPI,Lingampalli,711,2026-08-28 19:15:00.000000,0.0,2026-08-28 19:15:00.000000,real
12805,Janmabhoomi Express,2026-08-29,1,VSKP,Visakhapatnam Jn,0,2026-08-29 06:20:00.000000,,,real
12805,Janmabhoomi Express,2026-08-29,2,DVD,Duvvada,18,2026-08-29 06:43:00.000000,2.0,2026-08-29 06:45:00.000000,real
12805,Janmabhoomi Express,2026-08-29,3,AKP,Anakapalle,33,2026-08-29 06:58:00.000000,5.0,2026-08-29 07:03:00.000000,real
12805,Janmabhoomi Express,2026-08-29,4,YLM,Elamanchili,57,2026-08-29 07:13:00.000000,11.0,2026-08-29 07:24:00.000000,real
12805,Janmabhoomi Express,2026-08-29,5,TUNI,Tuni,97,2026-08-29 07:38:00.000000,15.0,2026-08-29 07:53:00.000000,real
12805,Janmabhoomi Express,2026-08-29,6,ANV,Annavaram,114,2026-08-29 07:58:00.000000,15.0,2026-08-29 08:13:00.000000,real
12805,Janmabhoomi Express,2026-08-29,7,SLO,Samalkot Jn,151,2026-08-29 08:33:00.000000,10.0,2026-08-29 08:43:00.000000,real
12805,Janmabhoomi Express,2026-08-29,8,APT,Anaparti,177,2026-08-29 08:49:00.000000,17.0,2026-08-29 09:06:00.000000,real
12805,Janmabhoomi Express,2026-08-29,9,RJY,Rajahmundry,201,2026-08-29 09:18:00.000000,10.0,2026-08-29 09:28:00.000000,real
12805,Janmabhoomi Express,2026-08-29,10,TDD,Tadepalligudem,243,2026-08-29 10:03:00.000000,13.0,2026-08-29 10:16:00.000000,real
12805,Janmabhoomi Express,2026-08-29,11,EE,Eluru,291,2026-08-29 10:43:00.000000,12.0,2026-08-29 10:55:00.000000,real
12805,Janmabhoomi Express,2026-08-29,12,NZD,Nuzvid,309,2026-08-29 11:03:00.000000,12.0,2026-08-29 11:15:00.000000,real
